Participant,Sequence,Session,Run,Block,Sentence,SpContent,Keyword1,Keyword2,Keyword3,Keyword4,AudDur,AudFile,Orientation,TargetPresence,GaborLoc,TD
KL221026,198,main,7,1,bkbg1807,She talked to her doll,She,talked,doll,NA,1376,bkbg1807_8ch.wav,0.785398163397448,1,2.19555761477451,0
KL221026,199,main,7,1,bkbg1316,The lorry climbed the hill,lorry,climbed,hill,NA,1440,bkbg1316_8ch.wav,0.785398163397448,1,1.94809358508643,0
KL221026,200,main,7,1,aslg1604,The big needle was sharp,big,needle,sharp,NA,1696,aslg1604_8ch.wav,-0.15343316034128,0,-0.0841028204348524,-0.938831323738728
KL221026,201,main,7,3,aslg1007,The little car was slow,little,car,slow,NA,1856,aslg1007_4ch.wav,1.69062992761311,0,-1.04365155689785,0.905231764215657
KL221026,202,main,7,3,aslg0203,She brought her camera,She,brought,camera,NA,1450.666667,aslg0203_4ch.wav,0.785398163397448,1,3.00504691774508,0
KL221026,203,main,7,3,bkbg1915,The cup stood on a saucer,cup,stood,saucer,NA,1653.333333,bkbg1915_4ch.wav,0.785398163397448,1,0.750538947623086,0
KL221026,204,main,7,3,aslg0311,The team lost the match,team,lost,match,NA,1536,aslg0311_4ch.wav,1.74837438287245,0,-1.83651433399685,0.962976219475
KL221026,205,main,7,3,bkbg0411,The jam jar was full,jam,jar,full,NA,1429.333333,bkbg0411_4ch.wav,0.785398163397448,1,-0.959915568315788,0
KL221026,206,main,7,3,bkbg2011,The girl caught a cold,girl,caught,cold,NA,1418.666667,bkbg2011_4ch.wav,-0.100375680142152,0,-0.0445439966948599,-0.885773843539601
KL221026,207,main,7,4,aslg0807,They won the game,They,won,game,NA,1344,aslg0807_4ch.wav,0.785398163397448,1,1.15937020335426,0
KL221026,208,main,7,4,bkbg1201,The food cost a lot,food,cost,lot,NA,1440,bkbg1201_4ch.wav,0.982474621844096,0,-1.29494914848575,0.197076458446648
KL221026,209,main,7,4,aslg0111,The girl helped in the kitchen,girl,helped,kitchen,NA,1674.666667,aslg0111_4ch.wav,0.785398163397448,1,1.68027881550087,0
KL221026,210,main,7,4,bkbg0213,Some sticks were under the tree,sticks,under,tree,NA,1941.333333,bkbg0213_4ch.wav,0.552714029325403,0,-1.012233133214,-0.232684134072045
KL221026,211,main,7,4,bkbg1214,The rice pudding was ready,rice,pudding,ready,NA,1418.666667,bkbg1214_4ch.wav,0.56785247073086,0,-1.31053600632362,-0.217545692666589
KL221026,212,main,7,4,aslg1609,The iends came for tea,iends,came,tea,NA,1632,aslg1609_4ch.wav,0.785398163397448,1,2.07189331203663,0
KL221026,213,main,7,2,bkbg1501,A man’s turning the tap,mans,turning,tap,NA,1760,bkbg1501_8ch.wav,0.673179380071262,0,-0.362653169364693,-0.112218783326186
